1	3855489.12
2	3295364.88
3	3857785
4	3703005.96
5	1867762.92
6	3884557.88
7	3907787.8
8	3911707.16
9	3822171.6
10	3818221.48
11	3849484.12
12	3973961
13	3810491.12
14	3765943.48
15	4016718.48
16	3814565.84
17	3826231.2
18	3915447.64
19	3857245.64
20	3841668.52
21	3791828
22	3981745.76
23	3756955.2
24	3993317.92
25	3853380.48
26	3720798.48
27	3919646.24
28	3869325.08
29	3196302.88
30	2886938.04
31	2571848.24
32	2942123.6
33	3129687.04
34	3062419.24
35	3223399.52
36	3316448.92
37	3706075.8
38	3830266.4
39	3862366.52
40	3586616.4
41	4062108.92
42	3776531.84
43	3911753.72
44	3833976.92
45	3780717.96
46	3889275.16
47	3919429.96
48	3858339.16
49	3872892.56
50	3919089
51	3688759.68
52	3728122.68
53	4156749.12
54	3838933.28
55	3911870.16
56	3769558.04
57	3923419.08
58	3814810.24
59	3844237.28
60	3868934.24
61	3783941.44
62	4122153.2
63	3674340.68
64	3870118.64
65	3249123.48
66	2770203.64
67	2916625.16
68	2852968.56
69	3199702.36
70	2295340.6
71	2267355.56
72	2611384.84
73	2485308
74	2312251.8
75	2578039.92
76	1842852
77	2384479.12
78	1774877.84
79	1704839.24
80	2482610.28
81	2882039
82	3013992.92
83	2873721.6
84	2244006.36
85	3723468.16
86	2510510.36
87	2731133.64
88	1507896.96
89	1533994.76
90	612640.68
91	792619.76
92	313328.44
93	671597.2
94	701065.56
95	175096.52
96	216287.44
97	396324.24
98	39434.32
99	390909.4
100	437513.84
101	600597.2
102	2022184.28
103	1768705.12
104	1202810.56
105	1491415.76
106	1311110
107	722050.76
108	1085584.04
109	967519.8
110	1319217.8
111	864958.12
112	945847.12
113	875761.92
114	864096.6
115	1155962.92
116	782415.96
117	875622.24
118	1062640.2
119	1049880.52
120	1179340.16
121	1131537.88
122	1272732.72
123	1168862.32
124	479233.56
125	490922.2
126	362137.76
127	735731.28
128	840000.68
129	623450.04
130	596119.76
131	536095.36
132	548829.76
133	432036.64
134	561053.92
135	958424.24
136	1027792.04
137	742891.84
138	571601.6
139	735568.32
140	687750.2
141	642222.32
142	723996.08
143	782369.4
144	782392.64
145	769912.4
146	945823.8
147	817435.24
148	793988.12
149	513694
150	490386.64
151	547830.28
152	420417.92
153	490363.32
154	537676.68
155	607203
156	688860.4
157	372942.96
158	432083.24
159	806868.16
160	1050974.84
161	1484857.64
162	1482778.68
163	1669866.52
164	1205120.4
165	1579485.76
166	1880075.44
167	2080574.92
168	1961593.12
169	2197611.24
170	3397853.76
171	2942645.8
172	2198317.52
173	3117416.32
174	2487162.04
175	2723436.68
176	2562793.72
177	2551083.08
178	2244215.64
179	1494560.44
180	2463265.12
181	2324424.64
182	2561282.48
183	2951330.8
184	2799785.36
185	3094756.12
186	3109173.76
187	3246270.6
188	3301884.92
189	2614386.4
190	2618251.6
191	2676694.68
192	2706358.68
193	2767526
194	2895961.12
195	3083188.68
196	3129407.64
197	3460172.8
198	3409166.24
199	1962664.2
200	2650802.76
201	2837518
202	2814536.6
203	2310025.12
204	2324076.16
205	1542898.24
206	1599571.76
207	1365682.88
208	875645.48
209	1833894.28
210	2197563.2
211	2125140.72
212	2174083.92
213	2115640.76
214	2103047.56
215	2115765.84
216	2136875.88
217	2095363.28
218	2092155.2
219	1868684.76
220	1714804.84
221	1694850.32
222	1800047.96
223	1798208.52
224	1939279.04
225	1891670.92
226	1952000.08
227	1928622.84
228	1788720.36
229	1936662.84
230	1788359.36
231	1613029.96
232	1484455.12
233	1567599.2
234	1719840.6
235	1182864.72
236	1132841.76
237	817598.2
238	420790.44
239	396809
240	724694.64
241	444167.68
242	302100
243	440825.04
244	456277.08
245	548783.2
246	477772.48
247	444167.68
248	256940.12
249	361998.04
250	303601.48
251	325980.12
252	209976.08
253	373478.24
254	851410.44
255	724694.6
256	677940.16
257	605994.64
258	583872.32
259	0
260	1068896.6
261	794127.84
262	1063785.56
263	1306058.4
264	759015.4
265	887404
266	793918.32
267	653864.36
268	585015.56
269	864143.16
270	910874.36
271	804908.4
272	863235.08
273	706333.28
274	607063.32
275	128318.72
276	871462.04
277	350658.68
278	620082.76
279	981153.6
280	1413519.64
281	1658201.16
282	2251767.88
283	2311506.72
284	2370741.48
285	1413364.8
286	1448038.8
287	1798301.68
288	2018103.64
289	2533893.24
290	2893004.08
291	1260974.24
292	1144344.12
293	1819985.96
294	2496382.56
295	1694850.36
296	1740137.96
297	2611383.2
298	1892178.4
299	2671024.64
300	2345281.48
301	1436745.96
302	3079649.48
303	2779005.08
304	2473201.08
305	2577422.68
306	2337593.92
307	2010443.16
308	2107030.52
309	2207007.64
310	2209181.88
311	2466379.24
312	3289452.68
313	3449600.68
314	2882418.4
315	3637821
316	3982234.72
317	3920165.8
318	3460565.28
319	4133443.52
320	1783898.36
321	1221108.72
322	687541.48
323	1015004.72
324	1541687.48
325	3105791.92
326	3586856.48
327	3594713.48
328	2856801.68
329	2443755.96
330	2042947.76
331	1368878
332	1833181.24
333	1928240.16
334	2589387.76
335	3243158.16
336	1669768.6
337	642874.24
338	840882.32
339	2036251.6
340	2557154.08
341	2452119.44
342	2276929.8
343	2181418.4
344	2501365.32
345	2150706.64
346	1870179.72
347	1691909.6
348	1505992.96
349	944892.44
350	1110419.2
351	1313228.56
352	759760.52
353	126660.92
354	2134761.32
355	2503005.44
356	3682444.4
357	4779803.72
358	3337467.8
359	2947109.4
360	4906193.56
361	5165766.4
362	5213125.92
363	5514407
364	4728374.04
365	5552095.96
366	5640753.12
367	5078365.48
368	4750797
369	4549812.84
370	2627827.56
371	1152451.96
372	382776.8
373	0
374	46848
375	1133796.44
376	619282.52
377	678301.16
378	930816.36
379	1172070.68
380	1692871.2
381	956933.36
382	1249964.4
383	0
384	1009545.68
385	1294852.6
386	2315336.44
387	2905476.8
388	3511267.04
389	2520857.68
390	1879772.76
391	2037698.64
392	1862053.4
393	1398240.44
394	412620.32
395	93509
396	1332503.04
397	935243.16
398	1424661.56
399	1954127.36
400	1684684.56
401	1585888.2
402	1914447.2
403	2304902.92
404	2741354.68
405	1681229.12
406	1913115.6
407	1454116.08
408	741777.4
409	105034.6
410	444822.24
411	210092.52
412	3401389.32
413	3689693.16
414	3546416.48
415	3595463.2
416	3777239.08
417	3681916.28
418	3764217
419	3258396.88
420	3968091.92
421	3764708.88
422	4090724.32
423	3101065.44
424	3365470.32
425	1828979.36
426	2569285.08
427	2349165.92
428	2241817.92
429	3435531.96
430	3083622.6
431	2613856.12
432	3476271.04
433	2778254.48
434	2272845.08
435	2343478.96
436	2541051.64
437	2042214.52
438	958377.56
439	1693751.2
440	1563155.4
441	1390946.12
442	1530934.6
443	1618560.08
444	1385117.6
445	1415772.76
446	1296040.08
447	1413066.08
448	1378419.28
449	1108207.2
450	1400493.76
451	2278847.28
452	2324171.2
453	1546252.28
454	2028360.32
455	2483531.8
456	1497084.72
457	1541198.52
458	1714648.92
459	2466714.64
460	2758515.04
461	2653317.44
462	3602111.2
463	2887089.92
464	2466299.48
465	3048029.68
466	3311129.72
467	3316355.76
468	2641628.84
469	3015316.08
470	3231750.04
471	2787107
472	3770930.48
473	2933821.08
474	3290741.36
475	3286332.32
476	3960466.76
477	3817591.76
478	4043333.52
479	4466948.16
480	3954549.92
481	4386258.8
482	5001471.6
483	3960137.08
484	4766091
485	4047611.36
486	4054153.88
487	4064156.64
488	3962443.2
489	3459832.44
490	2302658.72
491	1764919.12
492	4028748.08
493	3120862.36
494	3738646.16
495	4993032.52
496	3981955.4
497	3338734.96
498	897003.04
499	245461.08
500	5227663.44
501	5446283.16
502	4606302.44
503	4873053.2
504	4049557.8
505	3547667.8
506	5260341.68
507	5324819.76
508	3789176.48
